sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Associated disaster2","Total deaths","Total affected","Total damage ('000 US$)","Insured losses ('000 US$)","Disaster name","Disaster No."
26/12/2004,26/12/2004,Seychelles,SYC,"Anse Aux Pins, Anse Boileau, Anse Etoile, Anse Royale, Au Cap, Baie Lazare, Beau Vallon, Bel Air, Belombre, Cascade, English River, Glacis, Grande Anse Mahe, La Digue, Les Mamelles, Mont Buxton, Mont Fleuri, Plaisance, Pointe Larue, Port Glaud, Praslin, Roche Caiman, St Louis, Takamaka provinces",3.295,95.982,9.1,Richter,Earthquake,Tsunami,--,--,3,4830,30000,0,,2004-0659
12/07/2004,12/07/2004,Slovenia,SVN,"Kobarid, Bovec districts (Goriska Province)",46.296,13.641,5.2,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,1,605,10000,1000,,2004-0670
01/04/2007,01/04/2007,"Solomon Islands",SLB,"Administrative unit not available",-8.466,157.043,8.1,Richter,Earthquake,Tsunami,"Slide (land, mud, snow, rock)","Tsunami/Tidal wave",52,2384,0,0,,2007-0127
03/01/2010,03/01/2010,"Solomon Islands",SLB,"Administrative unit not available",-8.783,157.354,7.1,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)","Tsunami/Tidal wave",0,1126,0,0,,2010-0003
06/02/2013,06/02/2013,"Solomon Islands",SLB,"Santa Cruz islands (Temotu (Adminitrative unit not available) province)",-10.799,165.114,8,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,10,3329,2000,0,,2013-0029
08/12/2016,08/12/2016,"Solomon Islands",SLB,"Malaita, Makira-Ulawa, Temotu provinces",-10.676,161.33,7.8,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave",--,0,9770,0,0,,2016-0483
26/12/2004,26/12/2004,Somalia,SOM,"Hafun village (Iskushuban district, Bari province), Garacad village (Jariiban district, Mudug province), Eyl district (Nugaal province), Marka, Baraawe districts (Shabelle Hoose province)",3.295,95.982,9.1,Richter,Earthquake,Tsunami,--,--,298,105083,100000,0,,2004-0659
09/03/2005,09/03/2005,"South Africa",ZAF,"Klerksdorp, Stilfontein villages (Dr Kenneth Kaunda District Municipality district, North West province)",26.913,26.789,5,Richter,Earthquake,"Ground movement",--,--,2,58,20000,10000,,2005-0132
05/08/2014,05/08/2014,"South Africa",ZAF,"Orkney city (Dr Kenneth Kaunda District Municipality district, North West province)",-26.99,26.7,,Richter,Earthquake,"Ground movement",--,--,1,2002,0,0,,2014-0311
02/02/1999,02/02/1999,Spain,ESP,"Mula, Puebla de Mula",38.193,-1.566,6.2,Richter,Earthquake,"Ground movement",--,--,0,20,44004,0,,1999-0638
11/05/2011,11/05/2011,Spain,ESP,"Lorca municipality (Murcia district, Region de Murcia)",37.699,-1.672,5.1,Richter,Earthquake,"Ground movement",--,--,10,15300,200000,100000,,2011-0159
26/12/2004,26/12/2004,"Sri Lanka",LKA,"Jaffna, Kilinochchi, Mullativu, Trincomalee, Batticaloa, Ampara, Hambantota, Matara, Galle, Kalutara, Colombo, Gampaha, Puttalam, Vavuniya districts",3.295,95.982,9.1,Richter,Earthquake,Tsunami,--,--,35399,1019306,1316500,0,,2004-0659
21/09/1999,21/09/1999,"Taiwan (Province of China)",TWN,"Nantou, Taichung County",23.772,120.982,7.7,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,2264,108664,14100000,1000000,,1999-0321
22/10/1999,22/10/1999,"Taiwan (Province of China)",TWN,"Chiayi City (municipality) - Jiayi Province",23.445,120.506,5.9,Richter,Earthquake,"Ground movement",--,--,1,254,800,0,,1999-0405
31/03/2002,31/03/2002,"Taiwan (Province of China)",TWN,"Hualien area (Name Unknown district, Taiwan Sheng province)",24.279,122.179,7.1,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave","Slide (land, mud, snow, rock)",4,500,25000,10000,,2002-0172
26/12/2006,26/12/2006,"Taiwan (Province of China)",TWN,"Pingtung city (Name Unknown district, Taiwan Sheng province)",21.799,120.547,7.1,Richter,Earthquake,"Ground movement",--,--,2,42,0,0,,2006-0688
04/03/2010,04/03/2010,"Taiwan (Province of China)",TWN,"Taiwan Sheng province",22.918,120.795,6.3,Richter,Earthquake,"Ground movement",--,--,0,96,1000000,89000,,2010-0668
02/06/2013,02/06/2013,"Taiwan (Province of China)",TWN,"Taiwan Sheng province",23.789,121.141,6.2,Richter,Earthquake,"Ground movement",--,--,4,1519,1100,0,,2013-0206
27/03/2013,27/03/2013,"Taiwan (Province of China)",TWN,"Puli city (Name Unknown district, Taiwan Sheng province)",,,6,Richter,Earthquake,"Ground movement",--,--,1,97,1000,0,,2013-0561
06/02/2016,06/02/2016,"Taiwan (Province of China)",TWN,"Tainan city (Name Unkown district, Taiwan Sheng province)",22.938,120.6,6.4,Richter,Earthquake,"Ground movement",Collapse,--,117,525,700000,370000,,2016-0043
06/02/2018,06/02/2018,"Taiwan (Province of China)",TWN,Hualian,24.136,121.658,6.4,Richter,Earthquake,"Ground movement",--,--,84,285,0,0,,2018-0059
30/10/2000,30/10/2000,Tajikistan,TJK,"Khasanov village (Parharskiy district, Khatlon province)",37.542,69.582,4.5,Richter,Earthquake,"Ground movement",--,--,0,6000,0,0,,2000-0743
09/01/2002,09/01/2002,Tajikistan,TJK,"Taghi Akbar, Talkhan Chashma, Passimokhroukho areas (Rogunsky district, Tadzhikistan Territories province)",38.673,69.9,5.3,Richter,Earthquake,"Ground movement",--,--,3,1050,0,0,,2002-0015
03/03/2002,03/03/2002,Tajikistan,TJK,"Badakhshoni Kuni province",36.429,70.438,6.3,Richter,Earthquake,"Ground movement",--,--,0,500,0,0,,2002-0122
01/04/2004,01/04/2004,Tajikistan,TJK,"Karabuin village (Penjikenskiy district,Sogd province)",,,,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,180,0,0,,2004-0147
29/07/2006,29/07/2006,Tajikistan,TJK,"Kumsangir village (Kolhosobadskiy districts, Khatlon province), Panj Jamoat village (Piynjskiy districts, Khatlon province)",37.255,68.828,5.6,Richter,Earthquake,"Ground movement",--,--,3,15427,22000,0,,2006-0405
21/07/2007,21/07/2007,Tajikistan,TJK,"Oshoba, Oilmo areas (Ashtskiy district, Sogd province)",38.936,70.485,5.2,Richter,Earthquake,"Ground movement",Flood,"Slide (land, mud, snow, rock)",11,7003,0,0,,2007-0287
02/01/2010,02/01/2010,Tajikistan,TJK,"Uskrogh, Rogh, Payshanbeobod, Gishkhun, Dashtirogh, Rokharv, Punichuguni Jamak villages (Vanchskiy district, Badakhshoni province)",,,5.3,Richter,Earthquake,"Ground movement",--,--,0,7840,1500,0,,2010-0002
19/07/2011,19/07/2011,Tajikistan,TJK,"Khujand, Chkalovsk areas (Hojenskiy district, Sogd province), Garmskiy district (Tadzhikistan Territories province)",40.081,71.41,6.1,Richter,Earthquake,"Ground movement",--,--,0,0,0,0,,2011-0243
13/05/2012,13/05/2012,Tajikistan,TJK,"Darbanskiy, Garmskiy, Tavildara districts (Tadzhikistan Territories province)",38.625,70.38,5.7,Richter,Earthquake,"Ground movement",--,--,2,2531,0,0,,2012-0151
07/12/2015,07/12/2015,Tajikistan,TJK,"Murgabskiy, Rushanskiy, Shugnanskiy, Vanchskiy, Kalay-Humbskiy districts (Badakhshoni Kuni province)",38.211,72.78,7.2,Richter,Earthquake,"Ground movement",--,--,2,7976,5000,0,,2015-0528
01/07/2016,01/07/2016,Tajikistan,TJK,"Rasht region (Garmskiy district, Tadzhikistan Territories province)",38.883,70.626,5.4,Richter,Earthquake,"Ground movement",--,--,0,155,0,0,,2016-0251
02/10/2000,02/10/2000,"Tanzania, United Republic of",TZA,"Isale, Kipili, Kirando, Namanyere, Wampelembe, Kate areas (Nkasi district, Rukwa province)",-7.977,30.709,6.5,Richter,Earthquake,"Ground movement",--,--,1,791,0,0,,2000-0653
05/01/2001,05/01/2001,"Tanzania, United Republic of",TZA,"Rungwe district (Mbeya province)",,,,Richter,Earthquake,"Ground movement",--,--,0,700,0,0,,2001-0005
18/05/2002,18/05/2002,"Tanzania, United Republic of",TZA,"Bunda district (Mara province)",-2.907,33.733,5.5,Richter,Earthquake,"Ground movement",--,--,2,2000,0,0,,2002-0654
26/12/2004,26/12/2004,"Tanzania, United Republic of",TZA,Dar-es-salaam,3.295,95.982,9.1,Richter,Earthquake,Tsunami,--,--,10,0,0,0,,2004-0659
05/12/2005,05/12/2005,"Tanzania, United Republic of",TZA,"Kigoma province",-6.224,29.83,6.3,Richter,Earthquake,"Ground movement",--,--,2,5000,0,0,,2005-0671
10/09/2016,10/09/2016,"Tanzania, United Republic of",TZA,"Bukoba, Karagwe, Missenyi district (Kagera province)  ",1.036,31.618,5.9,Richter,Earthquake,"Ground movement",--,--,17,139601,458000,0,,2016-0329
26/12/2004,26/12/2004,Thailand,THA,"Krabi, Phangnga, Phuket, Ranong, Satun, Trang provinces",3.295,95.982,9.1,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,8345,67007,1000000,250000,,2004-0659
24/03/2011,24/03/2011,Thailand,THA,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",20.687,99.822,6.8,Richter,Earthquake,"Ground movement",--,--,1,16,0,0,,2011-0090
05/05/2014,05/05/2014,Thailand,THA,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",19.656,99.67,6,Richter,Earthquake,"Ground movement",--,--,1,17523,62000,15000,,2014-0159
04/11/2015,04/11/2015,Timor-Leste,TLS,"Dili province",-8.338,124.88,6.3,Richter,Earthquake,"Ground movement",--,--,0,2003,4000,0,,2015-0608
29/09/2009,29/09/2009,Tonga,TON,"Niuatoputapu island (Administrative unit not available province)",-15.489,-172.09,8.1,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,9,507,9500,0,,2009-0420
17/08/1999,17/08/1999,Turkey,TUR,"Izmit, Kocaeli, Yalova, Golcuk, Zonguldak, Sakarya, Tekirdag, Istanbul, Bursa, Eskisehir, Bolu",40.748,29.864,7.6,Richter,Earthquake,"Ground movement",--,--,17127,1358953,20000000,2000000,,1999-0268
13/09/1999,13/09/1999,Turkey,TUR,"Kocaeli, Bursa, Istanbul, Sakarya, Yalova Provinces",40.709,30.045,5.8,Richter,Earthquake,"Ground movement",--,--,6,422,0,0,,1999-0314
05/10/1999,05/10/1999,Turkey,TUR,Marmaris,,,5.2,Richter,Earthquake,"Ground movement",--,--,0,103,0,0,,1999-0376
31/08/1999,31/08/1999,Turkey,TUR,Izmit,40.711,29.949,5.2,Richter,Earthquake,"Ground movement",--,--,1,166,0,0,,1999-0386
11/11/1999,11/11/1999,Turkey,TUR,"Sakarya Province","40.74 N","30.26 E",5.7,Richter,Earthquake,"Ground movement",--,--,3,200,0,0,,1999-0445
12/11/1999,12/11/1999,Turkey,TUR,"Duzce, Bolu, Kaynasli",40.758,31.161,7.2,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,845,224948,1000000,0,,1999-0449
07/05/2000,07/05/2000,Turkey,TUR,"Poturge district (Malatya province)",38.164,38.777,4.5,Richter,Earthquake,"Ground movement",--,--,1,1000,0,0,,2000-0272
06/06/2000,06/06/2000,Turkey,TUR,"Cerkes, Orta districts (Cankiri province), Cubuk district (Ankara province)",40.693,32.992,5.9,Richter,Earthquake,"Ground movement",--,--,2,23080,0,0,,2000-0291
25/06/2001,25/06/2001,Turkey,TUR,"Osmaniye province",37.238,36.206,5.5,Richter,Earthquake,"Ground movement",--,--,0,480,0,0,,2001-0358
10/07/2001,10/07/2001,Turkey,TUR,"Erzurum province",39.832,41.623,5.4,Richter,Earthquake,"Ground movement",--,--,0,131,0,0,,2001-0748
03/02/2002,03/02/2002,Turkey,TUR,"Bolvadin district (Afyon province)",38.573,31.271,6.5,Richter,Earthquake,"Ground movement",--,--,42,252327,95000,0,,2002-0065
27/01/2003,27/01/2003,Turkey,TUR,"Pulumur district (Tunceli province)",39.5,39.878,6.1,Richter,Earthquake,"Ground movement",--,--,1,2,0,0,,2003-0050
01/05/2003,01/05/2003,Turkey,TUR,"Bingol, Celtiksuyu, Sancak, Gokdere, Gozeler villages (Merkez district, Bingol province)",39.007,40.464,6.4,Richter,Earthquake,"Ground movement",--,--,177,290520,135000,1000,,2003-0197
26/07/2003,26/07/2003,Turkey,TUR,"Buldan district (Denizli province)",38.111,28.887,4.5,Richter,Earthquake,"Ground movement",--,--,0,240,0,0,,2003-0648
10/04/2003,10/04/2003,Turkey,TUR,"Seferihisar, Konak districts (Izmir province)",38.221,26.958,5.6,Richter,Earthquake,"Ground movement",--,--,0,170,0,0,,2003-0783
25/03/2004,25/03/2004,Turkey,TUR,"Askale, Buyukgecit, Kucukgecit, Karabiyik, Kandilli villages (Askale district, Erzurum province)",39.93,40.812,5.6,Richter,Earthquake,"Ground movement",--,--,9,4030,0,0,,2004-0127
28/03/2004,28/03/2004,Turkey,TUR,"Askale, Ilica, Cat districts (Erzurum province) ",39.847,40.874,5.6,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,32530,0,0,,2004-0132
01/07/2004,01/07/2004,Turkey,TUR,"Dogubeyazit district (Agri province)",39.766,43.979,5.1,Richter,Earthquake,"Ground movement",--,--,18,356,0,0,,2004-0308
25/01/2005,25/01/2005,Turkey,TUR,"Batman city (Merkez district, Batman province), Siirt city (Merkez district, Siirt province), Adana, Van, Hakkari provinces",37.622,43.703,5.9,Richter,Earthquake,"Ground movement",--,--,2,422,0,0,,2005-0070
14/03/2005,14/03/2005,Turkey,TUR,"Karliova district (Bingol province)",39.354,40.89,5.8,Richter,Earthquake,"Ground movement",--,--,0,2268,0,0,,2005-0126
06/06/2005,06/06/2005,Turkey,TUR,"Karliova district (Bingol province)",39.22,41.08,5.6,Richter,Earthquake,"Ground movement",--,--,0,354,0,0,,2005-0329
08/03/2010,08/03/2010,Turkey,TUR,"Basyurt village (Karakocan district, Elazig province), Demirci, Kovancilar, Okcular villages (Kovancilar district, Elazig province)",38.864,39.986,6.1,Richter,Earthquake,"Ground movement",--,--,51,3600,0,0,,2010-0093
19/05/2011,19/05/2011,Turkey,TUR,"Simav district (Kutahya province)",39.149,29.103,5.8,Richter,Earthquake,"Ground movement",--,--,3,10121,244000,4000,,2011-0170
23/10/2011,23/10/2011,Turkey,TUR,"Van, Bitlis, Hakkari provinces",38.721,43.508,7.1,Richter,Earthquake,"Ground movement",--,--,604,32938,1500000,90000,,2011-0397
09/11/2011,09/11/2011,Turkey,TUR,"Van province",,,5.6,Richter,Earthquake,"Ground movement",--,--,40,105,0,0,,2011-0467
24/05/2014,24/05/2014,Turkey,TUR,"Tekirdag, Canakkale provinces",40.289,25.39,6.9,Richter,Earthquake,"Ground movement",--,--,0,324,0,0,,2014-0174
21/07/2017,21/07/2017,Turkey,TUR,Bodrum,,,6.7,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave",--,0,360,0,0,,2017-0280
06/12/2000,06/12/2000,Turkmenistan,TKM,"Balkan province",39.566,54.799,7,Richter,Earthquake,"Ground movement",--,--,11,0,0,0,,2000-0810
10/09/2016,10/09/2016,Uganda,UGA,"Minziro, Kanabulemu parish (Kakuuto district, Rakai province)",-1.036,31.618,5.9,Richter,Earthquake,"Ground movement",--,--,4,590,0,0,,2016-0329
28/04/2007,28/04/2007,"United Kingdom of Great Britain and Northern Ireland (the)",GBR,"Folkestone town (Kent district, England province)",51.085,1.009,4.6,Richter,Earthquake,"Ground movement",--,--,0,4501,60000,30000,,2007-0692
03/09/2000,03/09/2000,"United States of America (the)",USA,"Near Yountville city (Napa district, California province)",38.379,-122.413,5,Richter,Earthquake,"Ground movement",--,--,0,25174,50000,0,,2000-0598
28/02/2001,28/02/2001,"United States of America (the)",USA,"Seattle city (King district), Tacoma city (Pierce district), Olympia city (Thurston district) (Washington province)",47.149,-122.727,6.8,Richter,Earthquake,"Ground movement",--,--,1,400,2000000,305000,,2001-0099
22/12/2003,22/12/2003,"United States of America (the)",USA,"Paso Robles, Templeton, Atascadero, Cambria, Morro Bay, Oceano villages (San Luis Obispo district, California province)",35.719,-121.157,6.5,Richter,Earthquake,"Ground movement",--,--,2,160,200000,0,,2003-0623
15/10/2006,15/10/2006,"United States of America (the)",USA,"Hawai province",19.878,-155.935,6.7,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)","Tsunami/Tidal wave",0,3529,150000,40000,,2006-0704
21/02/2008,21/02/2008,"United States of America (the)",USA,"Wells city (Elko district, Nevada province)",41.144,-114.872,6.2,Richter,Earthquake,"Ground movement",--,--,0,2103,0,0,,2008-0099
10/01/2010,10/01/2010,"United States of America (the)",USA,"Ferndale, Eureka cities  (Humboldt district, California province)",40.652,-124.692,6.5,Richter,Earthquake,"Ground movement",--,--,0,630,12500,0,,2010-0027
24/08/2014,24/08/2014,"United States of America (the)",USA,"San Francisco Bay (San Francisco district) , Napa Valley (Napa district) ; Sonoma, Solano district (California province) ; Vallejo, Mare Island cities (Solano district, California province)",38.215,-122.31,6,Richter,Earthquake,"Ground movement",Fire,--,1,3250,700000,150000,,2014-0318
07/11/2016,07/11/2016,"United States of America (the)",USA,"Cushing (Oklahoma)",35.991,-96.803,5,Richter,Earthquake,"Ground movement",--,--,0,120,20000,0,,2016-0493
19/07/2011,19/07/2011,Uzbekistan,UZB,"Fergana province",40.081,71.41,6.1,Richter,Earthquake,"Ground movement",--,--,13,0,0,0,,2011-0243
27/11/1999,27/11/1999,Vanuatu,VUT,"Pentecost, Ambrym, Paama, Epi Islands",-16.423,168.214,7.5,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)","Tsunami/Tidal wave",12,14100,0,0,,1999-0524
03/01/2002,03/01/2002,Vanuatu,VUT,"Port Vila city (Shefa province)",-17.664,168.004,6.6,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,500,0,0,,2002-0002
27/11/2002,27/11/2002,Vanuatu,VUT,"Merelava island (Torba province)",-14.49,167.827,5.9,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,503,0,0,,2002-0770
#
#
#"Created on: November 18, 2018"
#"Source: EM-DAT: The Emergency Events Database - Universite catholique de Louvain (UCL) - CRED, D. Guha-Sapir - www.emdat.be, Brussels, Belgium"
