sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Associated disaster2","Total deaths","Total affected","Total damage ('000 US$)","Insured losses ('000 US$)","Disaster name","Disaster No."
05/08/2015,05/08/2015,"Philippines (the)",PHL,"Janiuary area (Iloilo district, Region VI (Western Visayas) province), Valladolid area (Negros Occidental district, Region VI (Western Visayas) province), San Lorenzo area (Guimaras district, Region VI (Western Visayas) province), Bayawan, Siaton areas (Negros Oriental district, Region VII (Central Visayas) province), Kapatagan, Laia, Sapad areas (Lanao Del Norte district, Region X (Northern Mindanao) province)",,,,Kph,Storm,"Tropical cyclone",--,--,0,3843,0,0,"Typhoon 'Soudelor' (Hanna)",2015-0339
22/08/2015,22/08/2015,"Philippines (the)",PHL,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Region II (Cagayan Valley), Cordillera Administrative region (CAR) provinces",,,252,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",40,318383,30299,0,"Typhoon Goni (Ineng)",2015-0371
14/10/2015,20/10/2015,"Philippines (the)",PHL,"Camarines Norte, Catanduanes districts (Region V (Bicol region) province), Cordillera Administrative region (CAR), National Capital region (NCR) province, Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon) provinces",16.691,121.24,210,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",51,2898590,210985,0,"Typhoon Koppu (Lando)",2015-0462
02/10/2015,02/10/2015,"Philippines (the)",PHL,"Benguet district (Cordillera Administrative region (CAR) province), La Union, Pangasinan districts (Region I (Ilocos region) province), Aurora, Bulacan, Nueva Ecija districts (Region III (Central Luzon) province)",,,,Kph,Storm,"Tropical cyclone",--,--,2,3500,1300,0,"Typhoon Mujigae",2015-0490
14/12/2015,15/12/2015,"Philippines (the)",PHL,"Nueva Vizcaya district (Region II (Cagayan Valley) province), Quezon, Batangas districts (Region IV-A (Calabarzon) province), Marinduque, Mindoro Oriental, Mindoro Occidental, Romblon districts (Region IV (Southern Tagalog) province), Catanduanes, Albay, Masbate, Sorsogon districts (Region V (Bicol region) province), Biliran districts (Region VII (Central Visayas) province), Samar, Northern Samar districts (Region VIII (Eastern Visayas) province), Quezon City area (Metropolitan Manila district, National Capital region (NCR) province)",,,185,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",46,287251,135217,0,"Typhoon Melor (Nona)",2015-0543
08/07/2016,08/07/2016,"Philippines (the)",PHL,"Zambales, Battan (Region III); Rizal, Batangas (Region IV)",,,,Kph,Storm,"Tropical cyclone",--,--,2,3359,0,0,"Typhoon Butchoy (Nepartak)",2016-0256
16/09/2016,16/09/2016,"Philippines (the)",PHL,"Ilocos Norte district (Region I (Ilocos region) province), Batanes, Cagayan districts (Region II (Cagayan valley) province)",,,,Kph,Storm,"Tropical cyclone",--,--,0,16648,4913,0,"Typhoon Ferdie (Meranti)",2016-0342
16/10/2016,19/10/2016,"Philippines (the)",PHL,"Pangasinan district (Region I (Ilocos region) province), Nueva Vizcaya, Quirino, Isabela districts (Region II (Cagayan valley) province), Aurora, Bulacan, Nueva Ecija, Zambales districts (Region III (Central Luzon) province), Quezon, Rizal, Laguna, Cavite, Batangas districts (Region IV-A (Calabarzon) province), Albay, Catanduanes, Camarines Sur, Camarines Norte, Sorsogon districts (Region V (Bicol region) province)",,,210,Kph,Storm,"Tropical cyclone",--,--,0,52270,11490,0,"Typhoon Karen (Sarika)",2016-0363
19/10/2016,21/10/2016,"Philippines (the)",PHL,"Ilocos Norte, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos region) province), Cagayan, Isabela, Nueva Vizcaya, Quirino districts (Region II (Cagayan valley) province), Aurora, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas, Quezon, Rizal districts (Regio IV-A (Calabarzon) province), Camarines Norte, Sorgoson (Region V (Bicol region) province)), Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (Cordillera Administrative region (CAR))",,,215,Kph,Storm,"Tropical cyclone",--,--,8,981154,50690,0,"Typhoon Lawin (Haima)",2016-0364
29/07/2016,29/07/2016,"Philippines (the)",PHL,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Cagayan, Isabela districts (Region II (Cagayan valley) province), Iloilo district (Region VI (Western Visaya) province), Northern Samar district (Region VIII (Eastern Visayas) province), Region IV (Southern Tagalog), CAR, provinces",,,,Kph,Storm,--,"Slide (land, mud, snow, rock)",--,0,8809,0,0,"Typhoon Carina (Nida)",2016-0371
23/11/2016,25/11/2016,"Philippines (the)",PHL,"Romblon, Mindoro Oriental (Region IV (Southern Tagalog) province), Antique, Capiz, Aklan, Iloilo (Region VI (Western Visayas) province), Leyte (Region VIII (Eastern Visayas) province), Surigao del Sur, Surigao del Norte, Dinagat (Region XIII (Caraga) province)",,,55,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",--,0,14309,0,0,"Tropical storm Marce (Tokage)",2016-0456
28/09/2016,28/09/2016,"Philippines (the)",PHL,"Meycauayan city, Marilao, Sta. Maria (Bulacan province)",,,,Kph,Storm,"Tropical cyclone",Flood,--,0,1559,0,0,"Typhoon Helen (Megi)",2016-0490
25/12/2016,26/12/2016,"Philippines (the)",PHL,"Batangas, Cavite, Laguna, Quezon, Rizal (Calabarzon);  Mariduque, Mindoro Occidental (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes , Masbate, Sorsogon (Region V, Bicol region); Northern Samar (Region VIII, Eastern Visayas)",,,185,Kph,Storm,"Tropical cyclone",--,--,24,1893404,103661,0,"Typhoon 'Nina' (Nock-Ten)",2016-0503
15/04/2017,15/04/2017,"Philippines (the)",PHL,"Cebu Isl. (Carmen, Danao City)",,,,Kph,Storm,"Tropical cyclone",--,--,10,860,2000,0,"Tropical depression 02W (Crising)",2017-0142
25/07/2017,27/07/2017,"Philippines (the)",PHL,"National Capital Region (Valenzuela, Quezon, Manila, Malabon, Paranaque, Makati), Ilocos (Pangasinan, La Union, Ilocos Norte, Ilocos Sur), Central Luzon (Balagtas, Meycauayan, Marilao-Bulacan, MacabebeBrgy. Sto. Rosario - City of San Fernando -Pampanga), Calabarzon (Cavite, Rizal), Cordillera Administrative Region (CAR) (Benguet, Baguio city, Abra,Mt Province, Ifugao)",,,,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",0,7339,174.92,0,"Typhoon Nesat & Haitang",2017-0326
11/09/2017,15/09/2017,"Philippines (the)",PHL,"Central Luzon, Calabarzon (Laguna, Quezon, Cavite, Rizal), the National Capital region (Metro Manila)",,,,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",Flood,26,9110,5300,0,"Typhoon 'Doksuri'",2017-0406
01/11/2017,03/11/2017,"Philippines (the)",PHL,"southern Luzon: Batangas (San Juan town), Palawan (Busuanga town), Camarines Sur (Barangay Sibaguan near Sagnay town, Lagonoy), Albay, Camarines Norte (Vinzons, Mercedes), Oriental Mindoro (Calapan city), Laguna - Calabarzon, Mimaropa, and Bicol Regions",,,75,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",6,305,0,0,"Typhoon 'Damrey' / 'Ramil'",2017-0422
18/10/2017,20/10/2017,"Philippines (the)",PHL,"Mimaropa (Puerto Princesa City, Palawan), Western Visayas (Negros occidental), Central Visayas (Negros oriental, Siquijor), Zamboanga peninsula (Zamboanga city, Zamboanga del Norte, Zamboanga del Sur, Zamboanga del Sibugay), Caraga (Agusan del Norte), the Autonomous Region of Muslim Mindanao (Maguindanao), Soccksargen (Sultan Kudarat) regions",,,250,Kph,Storm,"Tropical cyclone",Flood,Storm,9,163349,3400,0,"Typhoon 'Lan'/'Paolo'",2017-0432
25/08/2017,26/08/2017,"Philippines (the)",PHL,"Ilocos, Cagayan Valley, Central Luzon, Cordillera Regions",,,65,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,"Tropical storm 'Pakhar'/'Jolina'",2017-0485
21/12/2017,26/12/2017,"Philippines (the)",PHL,"Valencia, (Mindanao),Salvador, Sapad, Dalama village (Tubod) (Lanao del Norte), Piagapo, Sibuco,Tugaya, Marawi  (Lanao del Sud), Zamboanga del Norte, Zamboanga Sibugay, Cagayan de Oro (Misamis Oriental)",,,125,Kph,Storm,--,Flood,"Slide (land, mud, snow, rock)",58,923757,50000,0,"Storm 'Tembin' (Vinta)",2017-0524
16/12/2017,18/12/2017,"Philippines (the)",PHL,"Bicol (Albay,Camarines Norte,Camarines Sur, Masbate, Sorsogon), Western Visayas (Aklan, Capiz, Iloilo), Central Visayas (Cebu), Eastern Visayas (Biliran, Leyte, Samar, Eastern Samar, Northern Samar,Southern Leyte), Caraga (Dinagat Island, Surigao del Norte), Southern Tagalog (Marinduque, Oriental Mindoro, Palawan, Romblon)",,,,Kph,Storm,--,Flood,"Slide (land, mud, snow, rock)",91,1861328,71901,0,"Tropical storm 'Kai-Tak' (Urduja)",2017-0525
01/01/2018,03/01/2018,"Philippines (the)",PHL,"Aklan, Capiz (Region VI); Bohol, Cebu (Region VII); Camiguin, Lanao del NOrte, Misamis Oriental (Region X); Agusan del NOrte, Dinagat Isl., Surigao del Norte , Surigao del Sur (Caraga)",,,,Kph,Storm,"Tropical cyclone",--,--,3,83917,12292,0,"Agaton (01W)",2018-0004
17/07/2018,21/07/2018,"Philippines (the)",PHL,"Cordillera Administrative Region, National Capital Region, CALABARZON, Western Visayas, Ilocos Region, Cagayan Valley, Northern Palawan",,,,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",0,1677993,25944,0,"Tropical Storm 'Son-tinh' (Henry), 'Amil' (Inday) and 'Josie'",2018-0225
17/07/2018,31/07/2018,"Philippines (the)",PHL,,,,,Kph,Storm,"Tropical cyclone",Flood,--,19,25250,61000,0,"Tyhoon 'Son Tinh'",2018-0227
16/09/2018,16/09/2018,"Philippines (the)",PHL,"Itogon (Luçon Isl.)",,,240,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",--,102,1050000,626000,0,"TYphoon Mangkut",2018-0341
04/12/1999,05/12/1999,Poland,POL,,,,,Kph,Storm,"Extra-tropical storm",--,--,3,0,10000,10000,Anatol,1999-0590
28/01/2002,28/01/2002,Poland,POL,"Dolnoslaskie, Lodzkie, Lubeiskie, Malopolske, Opolskie, Podkarpackie, Slaskie, Swietokrzyskie provinces",,,100,Kph,Storm,--,--,--,6,0,100,0,Jennifer,2002-0059
27/10/2002,27/10/2002,Poland,POL,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,100,Kph,Storm,"Extra-tropical storm",--,--,3,0,50,0,Jeannet,2002-0678
07/01/2005,08/01/2005,Poland,POL,"Gdansk district (Pomorskie province)",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,Erwin,2005-0011
/02/2005,/02/2005,Poland,POL,"Stuposiany village (Ustrzyki Dolne district, Podkarpackie province)",,,,Kph,Storm,"Convective storm","Cold wave",--,0,0,0,0,,2005-0045
18/01/2007,18/01/2007,Poland,POL,"Kostrzyn city (Gorzow Wielkopolski, Lubuskie), Belchatow city (Belchatow, Lodzkie), Olkusz city (Olkusz, Malopolske), Zaborow city (Warszawa I, Mazowieckie), Katowice city (Katowice, Slaskie) ; Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,130,Kph,Storm,"Extra-tropical storm",--,--,6,0,100000,0,Kyrill,2007-0019
21/08/2007,21/08/2007,Poland,POL,"Bartoszyce, Braniewo, Dzialdowo, Elk, Gizycko, Ilawa, Ketrzyn, Lidzbark Warminski, Mragowo, Nidzica, Nowe Miasto Lubawskie, Olecko, Olsztyn, Olsztyn I, Ostroda, Pisz, Szczytno districts (Warminsko-Mazurskie province)",,,,Kph,Storm,--,--,--,13,0,0,0,,2007-0391
01/03/2008,01/03/2008,Poland,POL,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,2,1060,50000,0,Emma,2008-0082
23/07/2009,24/07/2009,Poland,POL,"Chojnice district (Pomorskie province), Krotoszyn, Poznan districts (Wielkopolskie province), Wroclaw district (Dolnoslaskie province), Lodz district (Lodzkie province)",,,130,Kph,Storm,"Convective storm",--,--,8,82,0,0,,2009-0273
14/07/2012,15/07/2012,Poland,POL,"Wycinki village (Starogard Gdanski district, Pomorskie province), Stara Rzeka village (Swiecie district, Kujawsko-Pomorskie province) ; Tuchola district (Kujawsko-Pomorskie province)",,,,Kph,Storm,"Convective storm",--,--,1,310,5900,0,,2012-0206
07/12/2013,07/12/2013,Poland,POL,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,4,53,0,0,"Storm Xaver",2013-0517
19/07/2015,19/07/2015,Poland,POL,"Cracovie, Wroclau, Baltic coast (Zachodnie Pomorskie, Pomorskie, Warminsko Mazurskie)",,,100,Kph,Storm,"Convective storm",--,--,1,1217,0,0,,2015-0263
10/08/2017,11/08/2017,Poland,POL,"Chojnice district (Suszek, Konarzyny), Pomorskie Voivodeship, Wielkopolskie, Torun, Gniezna, Wrzesnia, Nakla",,,,Kph,Storm,"Convective storm",--,--,6,5844,275000,0,,2017-0341
06/12/2000,06/12/2000,Portugal,PRT,"Aveiro, Beja, Braga, Braganca, Castelo Branco, Coimbra, Evora, Faro, Guarda, Leiria, Lisboa, Portalegre, Porto, Santarem, Setubal, Viana Do Castelo, Vila Real, Viseu provinces",,,100,Kph,Storm,--,--,--,4,70,0,0,,2000-0813
27/02/2010,27/02/2010,Portugal,PRT,"Paredes, Porto, Vila Nova de Gaia districts (Porto province)",,,140,Kph,Storm,"Extra-tropical storm",--,--,3,0,270000,70000,Xynthia,2010-0088
18/01/2013,19/01/2013,Portugal,PRT,"Abrantes district (Santarem province)",,,130,Kph,Storm,"Convective storm","Slide (land, mud, snow, rock)",--,1,3967,0,137800,,2013-0155
24/12/2013,25/12/2013,Portugal,PRT,"Lisboa, Santarém provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,"Storm Dirk",2013-0530
04/01/2014,07/01/2014,Portugal,PRT,"Porto province",,,,Kph,Storm,"Convective storm",--,--,0,54,0,0,,2014-0008
15/02/2014,16/02/2014,Portugal,PRT,"Ilha Da Madeira province",,,,Kph,Storm,"Extra-tropical storm",--,--,1,0,0,0,Ulla,2014-0067
15/11/1999,19/11/1999,"Puerto Rico",PRI,,,,,Kph,Storm,"Tropical cyclone",--,--,1,0,150000,60000,Lenny,1999-0557
09/12/2003,09/12/2003,"Puerto Rico",PRI,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",,,,Kph,Storm,"Tropical cyclone",Flood,--,0,100,0,0,Odette,2003-0599
31/08/2004,31/08/2004,"Puerto Rico",PRI,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,Frances,2004-0455
14/09/2004,14/09/2004,"Puerto Rico",PRI,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",,,130,Kph,Storm,"Tropical cyclone",Rain,--,2,3500,100000,30000,Jeanne,2004-0473
11/12/2007,17/12/2007,"Puerto Rico",PRI,"San Juan province",18.93,-71.03,,Kph,Storm,"Tropical cyclone",Flood,--,1,0,0,0,Olga,2007-0612
04/08/2011,04/08/2011,"Puerto Rico",PRI,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,"Tropical storm ""Emily""",2011-0303
22/08/2011,22/08/2011,"Puerto Rico",PRI,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",,,130,Kph,Storm,"Tropical cyclone",Flood,--,1,2271,500000,450000,"Hurricane Irene",2011-0328
25/08/2012,25/08/2012,"Puerto Rico",PRI,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,"Hurricane Isaac",2012-0313
06/09/2017,07/09/2017,"Puerto Rico",PRI,"North. Culebra and Vieques Islands",,,,Kph,Storm,"Tropical cyclone",Flood,--,2,0,0,0,"Hurricane 'Irma'",2017-0381
20/09/2017,20/09/2017,"Puerto Rico",PRI,"Humacao town, San Juan, Bayamon, Guajataca (north-west), Tao Baja, Culebra island, Vieques,Naguabo, Fajardo , Juncos, San Lorenzo, Ceiba cities (Humacao), Arecibo, Yabucoa Caguas towns (Guyama),  Cataño (Bayamon), Aguada (Aguadilla)",,,240,Kph,Storm,"Tropical cyclone",Flood,"Broken Dam/Burst bank",64,750000,68000000,30000000,"Hurricane 'Maria'",2017-0383
30/01/2000,30/01/2000,Réunion,REU,"Arrondissement du vent, Arrondissement sous le vent provinces",,,153,Kph,Storm,"Tropical cyclone",--,--,2,600,0,0,Connie,2000-0037
/01/2002,/01/2002,Réunion,REU,"Arrondissement du vent, Arrondissement sous le vent provinces",,,250,Kph,Storm,"Tropical cyclone",--,--,0,3100,50000,0,Dina,2002-0043
25/02/2007,25/02/2007,Réunion,REU,"Arrondissement du vent, Arrondissement sous le vent provinces",,,205,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",--,2,90,0,0,Gamède,2007-0085
02/01/2014,02/01/2014,Réunion,REU,"Arrondissement du vent, Arrondissement sous le vent provinces",,,151,Kph,Storm,"Tropical cyclone",--,--,1,265,85000,49000,"Cyclone Beisja",2014-0016
